date,tags
2012-10-10 22:28:00 GMT,"hurt!stiles, teen wolf, trigger, sterek, hurt/comfort, non con, anonymous, ask, recs, question recs, i feel they should be seperated"
2012-10-10 03:13:00 GMT,"anonymous, i should really change that tag, to like, hurt/comfort, i'll tell a in the morning, cause h c is stupid, and i suck at this, panicattack!stiles, sterek, teen wolf, stiles has panic attacks, and sometimes derek helps, question recs, i feel they should be seperated, panic attack, recs"
2012-10-08 03:58:41 GMT,"Fanfiction, Harry Potter, Dramione, Hurt/Comfort, Romance, Writing"
2012-10-05 00:22:29 GMT,"Wincest, Supernatural, Season 8, hurt/comfort, favorite kind of fic"
2012-10-04 05:51:33 GMT,"eleven/river song, hurt/comfort, ANGELS TAKE MANHATTAN, spoilers, shakespeare"
2012-10-02 19:34:06 GMT,"sterek, hurt/comfort, fanfiction, teen wolf, ferrets, Pet loss"
2012-10-01 19:56:00 GMT,"anime, complete, descendents of darkness, fanfiction, hurt/comfort, length:medium, manga, misc fandoms, site:other, slash, tsuzuki/hisoka, yami no matsuei, rating:nc17"
2012-10-01 18:40:00 GMT,"ow, ilyls, hurt/comfort, photofunsies, for Zara and, Froso, (it's a painful birthday treat - happy birthday babe!), wozapaningle"
2012-09-30 23:11:00 GMT,"cc talks a lot, hurt/comfort, cc askreplies"
2012-09-29 05:33:00 GMT,"birdflash, young justice, romance, hurt/comfort, fanfic, otp, dick grayson | robin I | nightwing | batman II, wally west | kid flash | flash, my writing"
2012-09-28 21:36:19 GMT,"TimxDick, Hurt/comfort, Dick grayson, tim drake, slash, fanfiction, multi chapter fic, DC Universe, BatFam"
2012-09-27 23:17:00 GMT,"BatFam, DC Universe, Dick grayson, dickxtim, hurt/comfort, multi chapter fic, slash, tim drake, I wanted to be nothing fic"
2012-09-26 01:29:25 GMT,"doctor who, songfic, eleven/river song, Jack/Evie, hurt/comfort"
2012-09-25 07:57:07 GMT,"sherstrade, omegle, rp, trigger: cancer, hurt/comfort"
2012-09-25 03:35:46 GMT,"drabble, angst, hurt/comfort, cheating, story, writing, love, thinking too much, huskies4ever"
2012-09-24 18:33:00 GMT,"AIDS, Angst, HIV, Hetalia, Hurt/Comfort, T Rated, USUK, USUK fanfiction, fanfiction, ff.net, HIV Positive"
2012-09-23 11:07:25 GMT,"Larry Stylinson, larry stylinson fanfiction, fluff, hurt/comfort, song fic"
2012-09-20 21:48:04 GMT,"milky way fandom, MWF: Saturn, MWF:Pluto, Satuno, hurt/comfort, fanfic, fic, writing, AU: MWF: Saturn"
2012-09-18 05:23:00 GMT,"doctor-crane, drabble, hurt/comfort"
2012-09-16 06:20:00 GMT,"doctor who, river song, eleventh doctor, Series Seven, hurt/comfort, areyoumarriedriver"
2012-09-14 18:28:06 GMT,"sherlock BBC, fanfic, hurt/comfort, romance, Mycroft Holmes, gregory lestrade, Sherlock Holmes"
2012-09-12 03:57:00 GMT,"whimsychimesy, fic rec, one shot, mates, hurt/comfort, k's feedback"
2012-09-12 03:08:41 GMT,"supernatural, sabriel, NC-17, hurt/comfort, fanfiction"
2012-09-11 19:59:00 GMT,"avengers, complete, fanfiction, hulk, hurt/comfort, hurt/recovery, iron man, kink meme, length:medium, lj, rating:r, slash, tony/bruce, bruce banner"
2012-09-11 07:56:04 GMT,"daejae, fanfiction, smut, romance, hurt/comfort, kpop yaoi"
2012-09-08 10:52:38 GMT,"Destiel, DEANCAS, wing!kink, h/c, hurt/comfort"
2012-09-07 16:32:00 GMT,"Fanfiction, Jarson St. Phillips, Phillips-Hummel Twins AU, Hurt/Comfort, Carson is the Most Awesome Big Brother Ever, carson phillips, Kurt Hummel, My writing"
2012-09-07 00:32:22 GMT,"fanfiction, edina nigma, cellocrane, fluff, hurt/comfort"
2012-09-06 19:56:57 GMT,"Drarry, Draco Malfoy, Harry Potter, Hurt/Comfort, Draco x Harry"
2012-09-04 06:43:51 GMT,"avengers, pokemon, tony stark, hurt/comfort"
2012-09-03 01:42:38 GMT,"spoilers, Asylum of the Daleks, eleven/river song, hurt/comfort, madis-hartte, areyoumarriedriver, savvyliterate"
2012-09-02 19:35:50 GMT,"scott and bailey, Janet Scott, rachel bailey, Hurt/Comfort, lesley sharp, suranne jones, Suranne and Lesley"
2012-09-01 18:13:00 GMT,"hunger games, the hunger games, angst, romance, hurt/comfort, drama, peeta, katniss"
2012-09-01 18:03:00 GMT,"hunger games, the hunger games, angst, romance, hurt/comfort, drama, katniss, peeta"
2012-08-28 06:02:00 GMT,"daejae, fluff, hurt/comfort, kpop yaoi, romance, smut, yaoi"
2012-08-24 14:06:00 GMT,"fic rec, one shot, a, hurt/comfort, pack, teen up, count: under 5k, pack dynamics, insecure!stiles, scott brotp, isaac brotp, scent marking, emotional pain, marking, fluff, calling stiles mom, pack mom stiles, antipack, pack dad derek"
2012-08-23 09:18:14 GMT,"hurt/comfort, unique perspectives, spudmeister, chatlogs, i think he gets it, i think"
2012-08-19 06:35:37 GMT,"JuneJuly15, fic, Johnlock, reunion fic, hurt/comfort, love, fluff, happy ending, confrontation, post-Reichenbach"
2012-08-18 04:57:11 GMT,"leaving someone, you deserve better, hurt/comfort, quote, sad quotes, being hurt by someone you love, life quote, toxic relationships"
2012-08-17 21:34:00 GMT,"one shot, fic rec, a, future, hurt/comfort, soul bonding, mates, teen up, count: under 10k, soul bond"
2012-08-16 02:28:00 GMT,"character study, destiel, favorite sex scene, hurt/comfort, pg13, post S7, proxydialogue, purgatory, r, supernatural, hurt!dean, first time"
2012-08-15 18:06:00 GMT,"sherlock, fanfiction, hurt/comfort, humor"
2012-08-14 17:23:00 GMT,"JuneJuly15, Johnlock, fic, hurt/comfort, love, reunion, post-Reichenbach"
2012-08-14 07:39:00 GMT,"klaine, glee, fic rec, hurt/comfort, mine"
2012-08-13 18:09:53 GMT,"sherlock, johnlock, fanfiction, romance, hurt/comfort, angst"
2012-08-12 22:35:00 GMT,"sherlock, johnlock, fanfiction, romance, hurt/comfort, angst"
2012-08-12 17:05:07 GMT,"Johnlock, fic, post-Reichenbach, fluff, hurt/comfort, love, JuneJuly15"
2012-08-09 01:34:06 GMT,"fanfic, hurt/comfort, self harm, cutting, Doctor Who, caring, i just..., im sorry"
2012-08-04 16:37:09 GMT,"Joo Won, Jin Se Yeon, hurt/comfort, Gaksital, Bridal Mask"
2012-08-03 16:20:00 GMT,"AU, Johnlock, hurt/comfort, love, post-Reichenbach, reunion fic, sequel Beginnings, slash, fanfic, junejuly15"
2012-07-31 21:43:29 GMT,"fic rec, sherlock rec, rec, separation, hurt/comfort, fanfiction, frytha, fennishjournal, shimi, My fic, Sherlock Holmes, sherlock/john, Sherlock/Lestrade, sherlock fic, sherlock/john/lestrade, john watson, John/Sherlock, john/lestrade, johnstrade, johnlock, rites of passage, transition, ot3"
2012-07-31 17:58:00 GMT,"Castiel, Dean Winchester, Destiel, Hospitals, Hurt/Comfort, recreation series"
2012-07-31 06:02:00 GMT,"Ecriture, Sublimation, hurt/comfort, angst"
2012-07-30 19:52:00 GMT,"books, complete, fanfiction, gen, hurt/comfort, hurt/recovery, length:long, lj, misc fandoms, violence, good omens, must read, rating:pg13"
2012-07-29 13:17:22 GMT,"supernatural, destiel, favorite sex scene, hurt/comfort, smut, nc17, maskedfangirl, S5"
2012-07-27 22:02:14 GMT,"scarves and coffee, klaine fanfiction, angst, romance, hurt/comfort, kurt hummel, blaine anderson, if i die young, blowthecandlsout"
2012-07-27 18:42:12 GMT,"i must master the four elements, SMUT, FLUFF, HURT/COMFORT, I FORGET THE LAST ONE, ACTION I THINK, SMUT IS TO ME AS EARTHBENDING IS TO AANG, ACTUALLY SO IS ACTION, EVERYTHING IS MY EARTHBENDING GOD I SUCK"
2012-07-27 13:51:00 GMT,"supernatural, hurt/comfort, 2014!cas, 2014!dean, character death, angst, pg13, destiel"
2012-07-23 19:18:54 GMT,"fics, favorite fics, sherlock, leave the signs and the sirens, hurt/comfort, out_there, God this fic gives me far too many feels"
2012-07-23 10:57:21 GMT,"wincest, fic, hurt/comfort, self-harming!dean, kind of suicidal!Dean, season 1 - 6, rating: t"
2012-07-22 03:08:48 GMT,"fanfic, sob, Doctor Who, i just want to write, hurt/comfort"
2012-07-18 09:11:00 GMT,"family, fic, hurt/comfort, romance, zutara, zutara week, zutara week 2012, zuko, katara, Avatar The Last Airbender"
2012-07-16 05:17:32 GMT,"Sherlock, Fanfiction, Sherlock fanfiction, Sherlock/John, Hurt/Comfort, Lestrade"
2012-07-15 17:50:22 GMT,"I am here, fanfic, fanfiction.net, johnlock, hurt/comfort"
2012-07-15 07:11:55 GMT,"klaine fic, hurt/comfort, cuddle!fic, my glee fic"
2012-07-14 22:02:00 GMT,"Supernatural, destiel, FAVORITE, BAMF!CAS, hurt/comfort, heaven, fluff, pg13, S4, whump, aesc"
2012-07-14 02:34:25 GMT,"ronin warriors, hurt/comfort, hurt!cye"
2012-07-13 10:42:00 GMT,"Glee/THG crossover, Klaine fanfiction, Glee, Drama, Hurt/Comfort, AU, No one has to understand verse"
2012-07-12 10:51:00 GMT,"Broh, hurt/comfort, well kinda, Bolin, Iroh, Iroh II, Iroh being both badass and kinda heartbreaking, fanfic, LoK"
2012-07-10 08:09:00 GMT,"personal, fanfic, hurt/comfort, fanfiction"
2012-07-09 03:48:00 GMT,"Broh, fanfic, hurt/comfort, Bolin, Iroh, Iroh II, torture, um"
2012-07-09 03:46:46 GMT,"hurt/comfort, sherlock holmes, john watson, johnlock, fic"
2012-07-03 23:29:23 GMT,"human!printer, drabble thing, writings, hurt/comfort, idk, XD, just a thing I guess"
2012-07-02 09:24:20 GMT,"hunter prime and tamos homelife, and tol and ralan, fluff, hurt/comfort, indoctrination plague wrap-up?, idk, drabble thing, writings"
2012-07-01 15:55:00 GMT,"captain america, domestic avengers, fanart, hurt/comfort, iron man, musaril, peter parker, spiderman, steve rogers, superdads, superfamily, superhusbands, tony stark, tonypetersteve, avengers, manip by musaril, manip"
2012-06-30 18:24:00 GMT,"Favorite, Rated: T, chaptered, drarry, hurt/comfort"
2012-06-26 22:59:00 GMT,"weechesters, wee!chesters, Sam, Dean, hurt/comfort, SPN, Supernatural, Breakable, Ingrid Michaelson, ficlet, fanfiction, frequentlynotonboats, Kurois Writing, kurois fanfiction"
2012-06-24 18:36:00 GMT,"Klaine, I kissed a girl, glee, hurt/comfort, romance, K"
2012-06-19 04:26:00 GMT,"30 Seconds to Mars, Jared Leto, Shannon Leto, Letocest, Hurt/Comfort, Gout"
2012-06-18 23:27:58 GMT,"sherlock, sherlock holmes, john watson, guns, hurt/comfort"
2012-06-18 23:23:00 GMT,"sherlock, john watson, sherlock holmes, hospital, hurt/comfort"
2012-06-18 01:19:00 GMT,"chakotay, hurt/comfort, janeway, mental angst, star trek, voyager, janeway/chakotay"
2012-06-16 14:57:00 GMT,"Angst, Derek, Hurt/Comfort, Maybe Sterek?, Stile's Mom, Stiles, Teen Wolf, Derek Hale, Sterek"
2012-06-16 13:32:59 GMT,"White Collar, fanfiction, hurt/comfort"
2012-06-16 08:11:00 GMT,"Avengers, Fanfic, Spiderman, Friendship, Hurt/comfort, Humor"
2012-06-14 13:47:50 GMT,"Rizzoli and Isles, Rizzoli and Isles fanfiction, Rizzles, Fanfiction, Hurt/Comfort, Crime, Angst, Romance"
2012-06-13 18:15:00 GMT,"Hurt/comfort, LokiXTony, angst, college AU, fanfic, frostiron, What hurts the most, part 1"
2012-06-12 23:47:19 GMT,"dany x jorah, jorah mormont, daenerys targaryen, hurt/comfort, AU"
2012-06-03 15:41:09 GMT,"angst, omegle, RP, sherlock, hurt/comfort, johnlock"
2012-06-03 13:54:00 GMT,"sherlock, bbc sherlock, sherlock bbc, h/c, hurt/comfort, fanfic, my fanfic, sherlock fic, not sick, sick fic, homor, homour, john watson, sherlock holmes"
2012-06-03 10:03:00 GMT,"benedict cumberbatch, devil, devil's trill, hurt/comfort, reichenbach, sherlock, sherlock playing violin, tragic, violin, benedict cumberbatch and violin"
2012-06-01 11:50:14 GMT,"blue_fish, Inception, arthur/eames, Mature (AO3), hurt/comfort, cuddling, Kissing"
2012-05-30 23:15:23 GMT,"sorry this is shit, Porton, Porter, Anton, hurt/comfort, fluff, antonslavaskiing"
2012-05-29 22:00:12 GMT,"ff, korra, asami, korrasami, hurt/comfort, korra fanfiction, korra fic, korra fanfic, lok, lok fanfic, lok fic, lok fanfiction, Ange Sinistre"
2012-05-29 00:33:33 GMT,"bolin, ff, hurt/comfort, korra fanfic, korra fanfiction, korra fic, probending, toza, ProcrastinatingPalindrome"
2012-05-28 20:01:51 GMT,"angst, ff, hurt/comfort, korra, korra fanfic, korra fanfiction, korra fic, mako, makorra, romance, tanho, tanhorra, bespectacled squid"
2012-05-20 10:48:32 GMT,"Shameless self promotion, I had fun writing it though soo, drama, hurt/comfort, BBC Sherlock, fanfiction, BBC Sherlock fanfiction, sherlock fanfiction"
2012-05-19 16:41:00 GMT,"balthazar, calthazar, castiel, fanfic, hurt/comfort, supernatural, ficlet"
2012-05-19 07:25:00 GMT,"general, hurt/comfort, spiritual, Alexis and her imagination"
2012-05-17 11:55:00 GMT,"just something that fits my mood, sigh hate PMS so much, writing, hurt/comfort"
2012-05-17 03:29:00 GMT,"merthur, merlin, hurt/comfort, fanfiction, fic rec"
2012-05-12 23:22:48 GMT,"Team Fortress 2, TF2, medic, scout, hurt/comfort, manly adorable bastards, art tag"
2012-05-12 07:02:06 GMT,"bbc sherlock, fanfiction, hurt/comfort, john watson, post-reichenbach, rating: t, sherlock, sherlock holmes, sherlocked"
2012-05-10 04:39:34 GMT,"Sasuke, Naruto, fanfiction, hurt/comfort, friendship, one-shot"
2012-05-07 18:13:27 GMT,"White Collar, fanfiction, multifandom, hurt/comfort"
2012-05-06 15:18:00 GMT,"friendship, hurt/comfort, romance, Alexis and her imagination"
2012-05-06 05:41:00 GMT,"John Watson, Seeking John, Seeking Johnlock, Sherlock Holmes, hurt/comfort, omegle, omeglelock, shermegle, atrickstertype"
2012-05-04 18:12:00 GMT,"Mass Effect, Kaidan Alenko, femshep, hurt/comfort, Fanfiction, Dark Revelations"
2012-05-03 12:17:00 GMT,"Fanfiction, Kaidan Alenko, Mass Effect, femshep, hurt/comfort, Dark Revelations"
2012-05-02 01:08:12 GMT,"fandom, hurt/comfort"
2012-05-02 00:23:12 GMT,"hurt/comfort, sksjdjhsha"
2012-05-01 04:20:00 GMT,"quadrants for everyone, hurt/comfort, literally my favorite, gpoy, homestuck"
2012-04-29 07:03:00 GMT,"half-blind York is fun to write, hurt/comfort, i never expected to be writing these two so much, Red vs Blue, York/Carolina, happy Freelancer dinner parties"
2012-04-28 09:18:00 GMT,"bruceclint, hurt/comfort, fanfic"
2012-04-26 06:21:30 GMT,"homestuck, hurt/comfort, sickfic, this is a bad idea"
2012-04-24 18:01:01 GMT,"30 Days of Writing Fanfic, Iambic Pentameter, but i'm a cat person, hurt/comfort, madoka"
2012-04-23 20:43:18 GMT,"supernatural fanfic, supernatural fanfiction, sam + cas, friendship, hurt/comfort, drabblet"
2012-04-23 02:31:00 GMT,"Boy Meets World, Shawn Hunter, Cory Matthews, hugging, hurt/comfort, comfort, video"
2012-04-21 08:58:15 GMT,"karkat, signless, i drew this, finished, hurt/comfort, homestuck, blood, abloo bloo bloo"
2012-04-19 19:43:30 GMT,"White Collar, fanvid rec, Neal/Peter bromance, hurt/comfort"
2012-04-18 17:34:00 GMT,"Samifer, supernatural fanfiction, fluff, hurt/comfort, Sam Winchester, Lucifer, puppetere, cupcake writes, AU"
2012-04-18 13:52:00 GMT,"Samifer, angsty fluffy stuff, cupcake writes, hurt/comfort, puppetere, supernatural fanfiction, Sam Winchester, Lucifer"
2012-04-17 23:47:08 GMT,"fanfiction, prompts, yjriddler, swagriddler, hurt/comfort, angst, cuddles, riddlers, riddler, edward nigma"
2012-04-10 18:12:00 GMT,"White Collar, Neal Caffrey, Peter Burke, hurt/comfort"
2012-04-10 05:38:00 GMT,"Angst, Feels, Fox can write, Hurt/Comfort, Performance, Robin, Superboy, Young Justice, Dick Grayson, Fox Writes Things"
2012-04-09 14:01:22 GMT,"Gundam Wing, Heero Yuy, Quatre Winner, hurt/comfort, injured, my art"
2012-04-07 06:35:50 GMT,"Doctor Who, Amy Pond, Rory Williams, Hurt/Comfort, Fic"
2012-04-07 06:16:22 GMT,"Doctor Who, Amy Pond, Rory Williams, Hurt/Comfort, Fic"
2012-04-05 23:15:42 GMT,"gadge, M, romance, hurt/comfort, in progress, gale hawthorne, madge undersee, fanfiction, thgfic, the hunger games"
2012-04-05 19:14:45 GMT,"gadge, gale hawthorne, madge undersee, hurt/comfort, drama, angst, romance, T, lj, complete"
2012-04-05 18:00:18 GMT,"30 Days of Writing Fanfic, Iambic Pentameter, colbert report, hurt/comfort"
2012-04-03 02:11:00 GMT,"Princess Tutu, Fakir, Mytho, Prince Siegfried, hurt/comfort, injured, my art, bromance"
2012-04-02 20:42:55 GMT,"White Collar, fanfiction, hurt/comfort"
2012-03-31 02:46:51 GMT,"oh the feels, hurt/comfort, ugh, Harry Potter"
2012-03-30 23:18:42 GMT,"supernatural, wasted occasions, The Born-Again Identity, Sam Winchester, hurt/comfort, fucking writers"
2012-03-27 17:44:33 GMT,"hurt/comfort, slash, doctor who, ninth doctor, jack harkness"
2012-03-24 18:17:00 GMT,"Sherlock, John Watson, Johnlock, fanfiction, hurt/comfort, suicide, post-reichenbach, first kiss, first time"
2012-03-18 04:05:24 GMT,"hurt/comfort, flailing, flawless, McGonagall, Harry Potter"
2012-03-17 15:05:02 GMT,"fanfiction, slash, fluff, hurt/comfort, week masterposts, sherlock, bbc sherlock, spirit animals, blog news and updates, johnlock, sherlock fanfiction"
2012-03-15 12:50:13 GMT,"hurt/comfort, Harry Potter, fanfiction, McGonagall"
2012-03-12 19:52:33 GMT,"bbc sherlock, hurt/comfort masterpost, hurt/comfort, sherlock/john, bromance, slash, angst, fluff, cableknitbowtiesarecool, brbsoulnomming, kaisielin, himitsu, anchors, krystalicekitsu, vampirepam, youaremyscience, doodle, round_robin, chicagoartnerd, casey-bee, missilemuse, toniprufrock, sherlock holmes/john watson, sickness, insomnia, smut, johnlock, sherlock fanfiction"
2012-03-12 00:01:00 GMT,"sherlock, sherlock fanfiction, bbc sherlock, hurt/comfort, fluff, general violence, bamf, violence, romance, smut, monday, tuesday, wednesday, thursday, friday, sherlock gif, supernatural gif, charlie mcdonnell gif, benedict cumberbatch gif, blog news and updates"
2012-03-11 20:41:38 GMT,"White Collar, fanfiction, hurt/comfort, Kid!Fic"
2012-03-09 19:32:46 GMT,"White Collar, fanfiction, hurt/comfort"
2012-03-03 00:40:32 GMT,"Guys lol, the angst is not inert, Allen Walker, Kanda Yuu, Hurt/Comfort, Fanfiction"
2012-03-02 23:06:00 GMT,"fics, Klaine, hurt/comfort, angst"
2012-03-02 08:55:37 GMT,"Mass Effect, amelia shepard, liara, fanfiction, hurt/comfort, fluff, angst"
2012-02-29 17:11:05 GMT,"merlin, fanfiction, hurt/comfort, angst, pg"
2012-02-27 15:47:56 GMT,"faberry, hurt/comfort, glee, fic, fanfic, fanfiction.net, CreativeWr1ter"
2012-02-27 06:37:56 GMT,"Zingled, Sherlock, Friendship, sick, hurt/comfort, Sebastian, Moran, John, Watson, chat"
2012-02-26 00:46:26 GMT,"hetalia, Hurt/comfort, so beautiful, Fic Rec"
2012-02-24 09:59:00 GMT,"samifer, fanfiction, one-shot, self-harm, hurt/comfort, hal!lucifer, when sam decides pressing the wound is no longer enough, the flames get too hot and Lucifer is cold"
2012-02-24 04:04:38 GMT,"bbc sherlock, hurt/comfort, hurt and comfort, fanfiction"
2012-02-18 14:34:00 GMT,"18 rating, Fic, Hurt/Comfort, Sherlock, Sherlock!Rec, Warning!MentalIllness, Warning!SelfHarm, Warning!Triggers, fanfiction, rec, romance, sherlock/john, Johnlock"
2012-02-16 20:24:05 GMT,"p!ink, big time rush, Song Drabble, hurt/comfort, friendship"
2012-02-13 13:46:00 GMT,"Duo Maxwell, Quatre Winner, bromance, hurt/comfort, my art, Gundam Wing"
2012-02-12 20:44:56 GMT,"needsmoreyellow, fanfiction, destiel, one-shot, hurt/comfort, eeeep, yes, this has happened"
2012-02-11 22:53:56 GMT,"scarf reads, never enough, keitorin asthore, angst, hurt/comfort, complete, one shot"
2012-02-09 05:26:09 GMT,"scarf reads, definition, hedgerose, hurt/comfort, angst, wip"
2012-02-06 22:35:49 GMT,"Angst RP, Verge of Insanity, Hurt/Comfort"
2012-02-06 21:34:43 GMT,"Because like, fluff, angst, badly written stories, hurt/comfort, domestic, ALL OF THEM BASICALLY"
2012-02-06 18:21:00 GMT,"hurt/comfort, I desire it"
2012-02-05 06:38:00 GMT,"Boss and Rookie, Death, Fatal Fatalty, hurt/comfort, story, cops"
2012-02-04 18:12:00 GMT,"Dean Winchester, Ficlet, Hurt/Comfort, Sam Winchester, Supernatural, myfics"
2012-02-03 23:40:59 GMT,"story, short, winter, hurt/comfort"
2012-01-31 19:20:00 GMT,"hurt/comfort, well, dang, i hate fics like that, why can't people ever ask for me to rec fics about sex or ones in which remus' eyes are described as 'orbs'?, i have millions of those, heh, orbs"
2012-01-31 02:02:00 GMT,"Sherlock, BBC, Sherlock/Mycroft, Hurt/comfort, Angst, Torture, Fanfiction"
2012-01-31 01:14:00 GMT,"my first finished WIP, hurt/comfort, angst, smut, just yes read it because it was my life and soul, future!klaine fanfiction"
2012-01-29 14:11:00 GMT,"significant others, lovely-sparkle, hurt/comfort, complete, future fic, multichapter, angst, nc17"
2012-01-29 06:06:43 GMT,"bigbardafree, boostle, hurt/comfort, blue beetle, booster gold, ted kord, boostle, so tired rn, don't worry getting to the other prompts! just got an idea for this one, writin'"
2012-01-27 17:26:44 GMT,"while you were away, important stuff, chapter 9: control, klaine fanfiction, hurt/comfort, angst, kurt sick!fic, fluff, glee fanfiction, there's no place like home, fics by sarah"
2012-01-26 23:48:00 GMT,"klaine fanfiction, Sick!Kurt, sick!fics, angst, hurt/comfort, glee fanfiction, fic: there's no place like home, blangst, all my fics"
2012-01-24 02:22:25 GMT,"Merlin, fanfiction, Fanfic Recs, Magic Reveal, Hurt/Comfort, rating: r, Hunith, pairing: none, pairing:arthurxmerlin, rating:pg13"
2012-01-23 13:58:31 GMT,"fanfic, justice, xavier de rosnay, gaspard auge, hurt/comfort"
2012-01-21 05:12:00 GMT,"death, friendship, healing, hurt/comfort, loss, short story, suicide, writing, postage paid"
2012-01-17 05:12:00 GMT,"angsty, au, fanfiction, hurt/comfort, jesse/andrew, rpf, team narendra, tsn-a-thon, self-harm, drug addiction, jesse x andrew"
2012-01-13 14:02:55 GMT,"kurt hummel, fanfic, dave karofsky, angst, hurt/comfort, klaine"
2012-01-13 00:15:05 GMT,"klaine, angst, kurt hummel, david karofsky, hurt/comfort"
2012-01-10 14:15:37 GMT,"homestuck, karkat, john, fluff, hurt/comfort"
2011-12-31 20:13:00 GMT,"robin, dick grayson, bruce wayne, adorable, hurt/comfort, fanfiction"
2011-12-28 22:15:00 GMT,"our time is short, ALL MY FICS, crisscolfer rpf, angsty goodness, hurt/comfort, alexeidarling, world's best beta"
2011-12-22 22:30:37 GMT,"hurt/comfort, Lestrade!Whumpage, Lestrade, Sherlock, John Watson"
2011-12-19 04:55:00 GMT,"scarf reads, i've been looking for you forever, chloe winchester, kuhjfbalskjdf eebfksd feels, hurt/comfort, romance"
2011-12-12 05:40:52 GMT,"Merlin BBC show, Hurt/Comfort, Angst, Whump, Mystery, Friendship, reveal, post-reveal, Merlin, Arthur, Gwain, Lancelot, Percival, Gaius, Guinevere, Leon, Kilgarrah, Morgana, Morgause, Uther, Ultra-Geek, Multi-Chapter, gen fic, fygf"
2011-12-09 19:16:43 GMT,"hurt/comfort, fannish tropes, my B5 ramblings, avelera"
2011-12-03 01:29:00 GMT,"angst, hurt/comfort, sasusaku, fanfiction, sorry! I'm a bit late with the request for sad fics ;__; gomenasai ~Abby, complete, *abby"
2011-12-01 18:22:39 GMT,"spoiler, Hawaii Five-0, Steve McGarrett, Danny Williams, hurt/comfort, was just thinking about you"
2011-11-28 15:10:05 GMT,"Gundam Wing, Heero Yuy, Quatre Winner, bromance, hurt/comfort, my art"
2011-11-24 23:55:06 GMT,"Sherlock (2010), Mycroft Holmes/Gregory Lestrade, Romance, Plot What Plot, Hurt/Comfort, Fluff, Bad Dreams, NC-17"
2011-11-23 21:35:00 GMT,"Angst, Hurt/Comfort, Rodney McKay/John Sheppard, Stargate Atlantis, telperion_15, Fix-It Fic, PG, PG-13, Multipart"
2011-11-12 16:26:40 GMT,"H50, fic rec, hurt/comfort, humor"
2011-11-12 12:23:00 GMT,"brittana, brittana fic, hurt/comfort, the first time, brittany pierce, santana lopez"
2011-11-12 05:16:56 GMT,"Sherlock, john, otp, hurt/comfort, destiel, castiel, dean winchester, supernatural"
2011-11-08 21:15:00 GMT,"Doctor Who, Fanfiction, Romance, Hurt/comfort, Rose Tyler, 10th Doctor, To be continued"
2011-11-06 19:57:00 GMT,"dameron, damian mginty, friendship, hurt/comfort, romance, the glee project, camian, cameron mithcell, cameron mitchell, run before you're dead sequel, recovering your life"
2011-11-03 23:20:00 GMT,"Re-Animator, herbert/dan, herbert west, dan cain, hurt/comfort, fanfic, my fic"
2011-11-03 18:52:48 GMT,"Criminal Minds, Hurt/Comfort, Except no comfort, Now I'm sad :("
2011-10-28 06:17:34 GMT,"Amita Ramanujan, Charlie Eppes, Alan Eppes, Romance, hurt/comfort, fanfiction"
2011-10-28 05:11:38 GMT,"wincest, Sam/Dean, supernatural, hurt/comfort, schmoop, hands, massage!fic"
2011-10-27 18:28:00 GMT,"Story: Dating the Devil, Pairing: Santana/Brittany, Glee, Love, Hurt/Comfort, Rape, Drama"
2011-10-26 10:29:00 GMT,"Story: Dating the Devil, Pairing: Santana/Brittany, Glee, Drama, Hurt/Comfort, Rape, Love"
2011-10-25 11:37:00 GMT,"Story: Dating the Devil, Pairing: Santana/Brittany, Love, Glee, Hurt/Comfort, Rape, Drama"
2011-10-23 11:54:00 GMT,"angst, hurt/comfort"
2011-10-20 18:51:00 GMT,"Gundam Wing, Quatre Winner, Heero Yuy, hurt/comfort, injured, my art, bromance, bromanceftw!"
2011-10-20 18:47:49 GMT,"Gundam Wing, Quatre Winner, Heero Yuy, hurt/comfort, injured, death, my art, bromance, bromanceftw!"
2011-10-12 20:40:00 GMT,"blaine anderson, future fic, glee, hurt/comfort, klaine, kurt hummel, romance, fanfiction"
2011-10-08 05:33:00 GMT,"drarry, fanfiction, hurt/comfort, cross-dressing, rating: R, words: 16000"
2011-10-05 18:05:34 GMT,"glee, fan fiction, angst, klaine, hurt/comfort, blaine anderson, Kurt Hummel"
2011-10-05 09:49:00 GMT,"drarry, fanfiction, rating: NC-17, hurt/comfort, oneshot, angst, non-con"
2011-10-05 04:15:00 GMT,"Klaine, Drabble, Hurt/Comfort, Slight angst?"
2011-09-30 03:31:00 GMT,"Unkissed Kisses and Songs Never Sung, femmequixotic, R, romance, hurt/comfort, smut, drarry, harco, 5star, oneshot, Week 2, Post War, fanfiction"
2011-09-26 21:03:00 GMT,"klaine, glee, blaine anderson, angst, hurt/comfort, fanfiction, alexeidarling"
2011-09-23 14:44:00 GMT,"Dean Winchester/Castiel, Hurt/Comfort, NC-17, Supernatural, a_carnal_mink, Wing!porn"
2011-09-20 06:24:00 GMT,"crisscolfer, rpf, boys being adorable, hurt/comfort, angst, chris colfer/darren criss pairing, otp: chris colfer/darren criss"
2011-09-04 16:06:00 GMT,"fanfiction, hurt/comfort, h/c, illness, sickness"
2011-09-01 06:28:30 GMT,"fanfiction, hurt/comfort, klaine, le sigh"
2011-08-31 14:26:32 GMT,"fanfiction, h/c, hurt/comfort, ff, fanfic, fiction, hurt, thoughts"
